10 32
4 167
          0          1          2          3          4          5          6          7          8          9         10         11         12         13         14         15         16         17         18         19         20         21         22         23         24         25         26         27         28         29         30         31
0.14187431 0.60039777 0.35540786 0.01387663 0.68800110 0.98145425 0.69059634 0.14416063 0.30744976 0.50090975 0.23163091 0.51186001 0.63245124 0.07529073 0.12120710 0.96023595 0.86336988 0.27523902 0.86670578 0.38055551 0.72213560 0.63499439 0.21365297 0.86942267 0.98464620 0.24198364 0.24832186 0.90797460 0.17973034 0.71409947 0.68213999 0.88387704 
0.64187431 0.93373114 0.55540794 0.15673378 0.77891022 0.06429445 0.74941987 0.19679220 0.35092801 0.53539252 0.26388896 0.53888702 0.65684152 0.09854654 0.14248370 0.97910392 0.88031900 0.29163247 0.88163114 0.39464003 0.73583418 0.64765263 0.22570117 0.88065863 0.99495542 0.25188464 0.25803062 0.91732043 0.18890464 0.72294903 0.69001400 0.89151067 
0.39187431 0.08187927 0.75540793 0.29959092 0.86981934 0.14121754 0.80824339 0.24942379 0.39440626 0.56987530 0.29614702 0.56591409 0.68123174 0.12180235 0.16376029 0.99797183 0.89726818 0.30802590 0.89655650 0.40872452 0.74953282 0.66031086 0.23774937 0.89189458 0.00537104 0.26178560 0.26773936 0.92666620 0.19807896 0.73179859 0.69788808 0.89914423 
0.89187431 0.41521260 0.95540792 0.44244808 0.96072841 0.21814062 0.86706692 0.30205539 0.43788454 0.60435808 0.32840508 0.59294111 0.70562196 0.14505818 0.18503688 0.01719578 0.91421729 0.32441935 0.91148186 0.42280903 0.76323146 0.67296910 0.24979755 0.90313053 0.01568031 0.27168661 0.27744809 0.93601203 0.20725328 0.74064815 0.70576209 0.90677780 
217 269
          0          1          2          3          4          5          6          7          8          9         10         11         12         13         14         15         16         17         18         19         20         21         22         23         24         25         26         27         28         29         30         31
0.08693027 0.85171700 0.57043767 0.44658750 0.53647155 0.91010356 0.27512068 0.20021492 0.61789751 0.07358886 0.42947802 0.22571808 0.77399039 0.13034277 0.37137341 0.12343785 0.07144856 0.17829700 0.46621764 0.54404873 0.35136515 0.14374727 0.95122129 0.98204601 0.19870424 0.51157081 0.29677680 0.89444041 0.26550138 0.15642419 0.12265285 0.04196983 
0.58693027 0.29616144 0.77043772 0.58944464 0.62738061 0.98702669 0.33394420 0.25284651 0.66137576 0.10807161 0.46173608 0.25274509 0.79838061 0.15359859 0.39265001 0.14230578 0.08839772 0.19469045 0.48114300 0.55813324 0.36506379 0.15640551 0.96326947 0.99328196 0.20901352 0.52147180 0.30648553 0.90378618 0.27467570 0.16527376 0.13052686 0.04960342 
0.33693027 0.62949479 0.97043771 0.73230177 0.71828967 0.06986687 0.39276773 0.30547810 0.70485401 0.14255437 0.49399415 0.27977213 0.82277083 0.17685440 0.41392660 0.16117370 0.10534687 0.21108389 0.49606836 0.57221770 0.37876239 0.16906373 0.97531766 0.00464418 0.21932280 0.53137279 0.31619427 0.91313195 0.28384998 0.17412330 0.13840087 0.05723701 
0.83693027 0.96282816 0.01843763 0.87515897 0.80919880 0.14678994 0.45159125 0.35810965 0.74833226 0.17703713 0.52625227 0.30679914 0.84716111 0.20011021 0.43520319 0.18004163 0.12229602 0.22747733 0.51099378 0.58630222 0.39246103 0.18172196 0.98736584 0.01588013 0.22963208 0.54127383 0.32590300 0.92247778 0.29302430 0.18297286 0.14627488 0.06487059 
0.21193027 0.11097627 0.21843764 0.03842423 0.90010792 0.22371303 0.51041484 0.41074124 0.79181051 0.21151988 0.55851030 0.33382618 0.87155133 0.22336602 0.45647979 0.19890955 0.13924517 0.24387078 0.52591914 0.60038674 0.40615967 0.19438019 0.99941403 0.02711609 0.23994136 0.55117482 0.33561173 0.93182355 0.30219862 0.19182242 0.15414891 0.07250418 
0.71193027 0.44430959 0.41843763 0.18128137 0.99101698 0.30063608 0.56923836 0.46337283 0.83528882 0.24600264 0.59076840 0.36085320 0.89594162 0.24662183 0.47775638 0.21777748 0.15619431 0.26026419 0.54084450 0.61447126 0.41985828 0.20703842 0.01160747 0.03835204 0.25025061 0.56107581 0.34532049 0.94116938 0.31137294 0.20067197 0.16202292 0.08013777 
0.46193027 0.77764297 0.61843765 0.32413849 0.09019052 0.37755916 0.62806189 0.51600444 0.87876707 0.28048542 0.62302649 0.38788024 0.92033184 0.26987767 0.49903297 0.23664540 0.17314348 0.27665764 0.55576992 0.62855577 0.43355691 0.21969664 0.02365566 0.04958799 0.26055989 0.57097679 0.35502923 0.95051515 0.32054725 0.20952153 0.16989693 0.08777136 
0.96193027 0.22208737 0.81843764 0.46699566 0.18109962 0.45448223 0.68688542 0.56863600 0.92224532 0.31496817 0.65528452 0.41490725 0.94472206 0.29313350 0.52030963 0.25551334 0.19009262 0.29305109 0.57069528 0.64264029 0.44725555 0.23235488 0.03570385 0.06082395 0.27086917 0.58087778 0.36473796 0.95986092 0.32972154 0.21837109 0.17777096 0.09540495 
0.05568027 0.55542076 0.05843763 0.60985279 0.27200872 0.53140533 0.74570894 0.62126756 0.96572357 0.34945095 0.68754256 0.44193429 0.96911234 0.31638929 0.54158622 0.27438125 0.20704177 0.30944452 0.58562064 0.65672475 0.46095419 0.24501310 0.04775205 0.07205991 0.28117844 0.59077877 0.37444669 0.96920675 0.33889586 0.22722065 0.18564497 0.10303853 
0.55568027 0.88875407 0.25843763 0.75270993 0.36291781 0.60832840 0.80453247 0.67389911 0.01109217 0.38393369 0.71980065 0.46896133 0.99350256 0.33964512 0.56286281 0.29324919 0.22399093 0.32583797 0.60054600 0.67080927 0.47465283 0.25767136 0.05980024 0.08329587 0.29148772 0.60067976 0.38415542 0.97855252 0.34807017 0.23607022 0.19351898 0.11067212 
0.30568027 0.33319849 0.45843762 0.89556712 0.45382690 0.68525147 0.86335599 0.72653073 0.05457043 0.41841644 0.75205874 0.49598834 0.01848776 0.36290091 0.58413941 0.31211710 0.24094008 0.34223139 0.61547136 0.68489379 0.48835143 0.27032959 0.07184843 0.09453182 0.30179700 0.61058074 0.39386418 0.98789835 0.35724449 0.24491976 0.20139299 0.11830571 
0.80568027 0.66653186 0.65843767 0.05883239 0.54473597 0.76217455 0.92217952 0.77916229 0.09804870 0.45289922 0.78431678 0.52301532 0.04287800 0.38615674 0.60541600 0.33098501 0.25788927 0.35862485 0.63039678 0.69897830 0.50205010 0.28298780 0.08389662 0.10576777 0.31210628 0.62048173 0.40357292 0.99724412 0.36641881 0.25376934 0.20926701 0.12593929 
0.18068027 0.99986523 0.85843766 0.20168953 0.63564509 0.83909762 0.98100305 0.83179390 0.14152694 0.48738196 0.81657481 0.55004239 0.06726824 0.40941256 0.62669259 0.34985295 0.27483842 0.37501830 0.64532214 0.71306282 0.51574868 0.29564604 0.09594481 0.11700373 0.32241556 0.63038272 0.41328165 0.00667732 0.37559310 0.26261887 0.21714103 0.13357288 
0.68068027 0.00006837 0.09843764 0.34454668 0.72655416 0.91602069 0.04328675 0.88442546 0.18500520 0.52186471 0.84883291 0.57706940 0.09165849 0.43266836 0.64796919 0.36872089 0.29178756 0.39141172 0.66024750 0.72714728 0.52944732 0.30830428 0.10799301 0.12823969 0.33272484 0.64028370 0.42299038 0.01602311 0.38476741 0.27146843 0.22501504 0.14120646 
0.43068027 0.33340171 0.29843763 0.48740384 0.81746328 0.99294382 0.10211028 0.93705702 0.22848347 0.55634749 0.88109100 0.60409641 0.11604873 0.45592418 0.66924578 0.38758880 0.30873671 0.40780517 0.67517287 0.74123180 0.54314595 0.32096249 0.12004120 0.13947564 0.34303412 0.65018469 0.43269911 0.02536890 0.39394173 0.28031799 0.23288906 0.14884005 
0.93068027 0.66673505 0.49843764 0.63026094 0.90837240 0.07578404 0.16093382 0.98968863 0.27196175 0.59083027 0.91334903 0.63112342 0.14043897 0.47917998 0.69052237 0.40645671 0.32568589 0.42419863 0.69009823 0.75531632 0.55684459 0.33362073 0.13208939 0.15071160 0.35334340 0.66008568 0.44240785 0.03471470 0.40311605 0.28916755 0.24076308 0.15647364 
