12 167
0.878185 0.687394 0.175781
0.669457 0.096151 0.179688
0.596345 0.718931 0.183594
0.0386905 0.323019 0.1875
0.825694 0.433629 0.191406
0.993755 0.389904 0.195312
0.0702502 0.0734057 0.199219
0.104853 0.658583 0.203125
0.022842 0.603755 0.207031
0.398324 0.480204 0.210938
0.203252 0.90011 0.214844
0.955364 0.607746 0.21875
0.937958 0.807028 0.222656
0.562802 0.295834 0.226562
0.835169 0.243402 0.230469
0.99684 0.271465 0.234375
0.208367 0.054302 0.238281
0.4521 0.665306 0.242188
0.611736 0.896761 0.246094
0.590768 0.481327 0.25
0.754049 0.0617264 0.253906
0.0395196 0.800118 0.257812
0.728891 0.411365 0.261719
0.644318 0.255466 0.265625
0.420099 0.374875 0.269531
0.725351 0.894208 0.273438
0.791608 0.675005 0.277344
0.345963 0.311785 0.28125
0.226105 0.19766 0.285156
0.138354 0.743297 0.289062
0.298444 0.678908 0.292969
0.908071 0.19612 0.296875
0.473992 0.540787 0.300781
0.86181 0.0572158 0.304688
0.0598736 0.890008 0.308594
0.747511 0.580915 0.3125
0.499532 0.88793 0.316406
0.228921 0.594354 0.320312
0.414147 0.085446 0.324219
0.649005 0.588372 0.328125
0.0872836 0.428424 0.332031
0.918145 0.510028 0.335938
0.519848 0.219347 0.339844
0.886344 0.983102 0.34375
0.25383 0.753496 0.347656
0.194785 0.987011 0.351562
0.336017 0.53476 0.355469
0.531338 0.383142 0.359375
0.204234 0.821919 0.363281
0.854084 0.769301 0.367188
0.448762 0.759914 0.371094
0.920024 0.40071 0.375
0.90643 0.120232 0.378906
0.596383 0.0583205 0.382812
0.994056 0.851864 0.386719
0.114118 0.222206 0.390625
0.343537 0.915191 0.394531
0.253849 0.435458 0.398438
0.0266244 0.988342 0.402344
0.351132 0.992453 0.40625
0.580223 0.833375 0.410156
0.678568 0.740025 0.414062
0.512367 0.702459 0.417969
0.193432 0.345064 0.421875
0.787088 0.511621 0.425781
0.253316 0.109139 0.429688
0.933407 0.736788 0.433594
0.404591 0.244153 0.4375
0.832139 0.346878 0.441406
0.520079 0.124986 0.445312
0.706959 0.275401 0.449219
0.159371 0.610201 0.453125
0.92722 0.262782 0.457031
0.654395 0.43729 0.460938
0.613993 0.997836 0.464844
0.7909 0.903145 0.46875
0.176415 0.497818 0.472656
0.276321 0.896348 0.476562
0.422418 0.584607 0.480469
0.924783 0.879176 0.484375
0.609986 0.637235 0.488281
0.786938 0.194639 0.492188
0.179407 0.240513 0.496094
0.381379 0.147748 0.5
0.00279175 0.084163 0.503906
0.859916 0.622165 0.507812
0.468876 0.00109195 0.511719
0.983019 0.0863522 0.515625
0.13109 0.904956 0.519531
0.124468 0.0375511 0.523438
0.649331 0.160248 0.527344
0.0420067 0.543862 0.53125
0.736803 0.982818 0.535156
0.548764 0.53413 0.539062
0.694419 0.354063 0.542969
0.99551 0.784553 0.546875
0.74385 0.721303 0.550781
0.756209 0.136064 0.554688
0.277267 0.0372533 0.558594
0.711905 0.817349 0.5625
0.351796 0.797059 0.566406
0.261313 0.370777 0.570312
0.976886 0.548346 0.574219
0.85507 0.490253 0.578125
0.0642184 0.263258 0.582031
0.973964 0.210511 0.585938
0.286465 0.610391 0.589844
0.461417 0.839341 0.59375
0.302708 0.470266 0.597656
0.0717876 0.743049 0.601562
0.479106 0.979611 0.605469
0.0803474 0.139137 0.609375
0.763741 0.252632 0.613281
0.688635 0.0371438 0.617188
0.481458 0.604975 0.621094
0.11861 0.357402 0.625
0.268578 0.239878 0.628906
0.192143 0.75961 0.632812
0.320591 0.144291 0.636719
0.964578 0.3284 0.640625
0.956434 0.448455 0.644531
0.429029 0.898778 0.648438
0.761319 0.848826 0.652344
0.846112 0.937282 0.65625
0.81594 0.832526 0.660156
0.981517 0.659276 0.664062
0.631878 0.535517 0.667969
0.402179 0.0241527 0.671875
0.550062 0.656624 0.675781
0.561025 0.765062 0.679688
0.10724 0.48062 0.683594
0.781433 0.37546 0.6875
0.580276 0.236761 0.691406
0.0557584 0.380591 0.695312
0.0443981 0.656607 0.699219
0.586345 0.41902 0.703125
0.381504 0.425628 0.707031
0.389519 0.672824 0.710938
0.475748 0.393523 0.714844
0.741512 0.473643 0.71875
0.46778 0.100324 0.722656
0.0820589 0.585182 0.726562
0.0523733 0.480857 0.730469
0.745018 0.649539 0.734375
0.799988 0.617436 0.738281
0.613161 0.11188 0.742188
0.410996 0.315437 0.746094
0.1713 0.185136 0.75
0.917134 0.935042 0.753906
0.646534 0.317659 0.757812
0.897727 0.573769 0.761719
0.509484 0.332155 0.765625
0.668581 0.905928 0.769531
0.321338 0.728859 0.773438
0.924659 0.653479 0.777344
0.391146 0.537509 0.78125
0.806848 0.727291 0.785156
0.854843 0.293308 0.789062
0.896326 0.452244 0.792969
0.170979 0.560157 0.796875
0.465109 0.238881 0.800781
0.213151 0.398027 0.804688
0.805043 0.0773911 0.808594
0.202693 0.123286 0.8125
0.321225 0.264416 0.816406
0.990517 0.996292 0.820312
0.272533 0.17033 0.824219
0.921822 0.0560603 0.828125
0.864756 0.395025 0.832031
0.556819 0.909251 0.835938
0.0955105 0.793716 0.839844
0.431097 0.434997 0.84375
0.154046 0.0786332 0.847656
0.592926 0.575665 0.851562
0.149965 0.69174 0.855469
0.553185 0.0136917 0.859375
0.698768 0.563716 0.863281
0.80419 0.294078 0.867188
0.335195 0.845368 0.871094
0.644951 0.692403 0.875
0.357535 0.368038 0.878906
0.000344203 0.902904 0.882812
0.238887 0.85804 0.886719
0.0299887 0.423329 0.890625
0.848294 0.195799 0.894531
0.239589 0.93988 0.898438
0.582623 0.357448 0.902344
0.71598 0.109123 0.90625
0.61964 0.947341 0.910156
0.623458 0.205198 0.914062
0.489727 0.172412 0.917969
0.508607 0.504791 0.921875
0.724944 0.767083 0.925781
0.936049 0.985139 0.929688
0.970234 0.89712 0.933594
0.888807 0.826366 0.9375
0.160781 0.951363 0.941406
0.241372 0.00598084 0.945312
0.512643 0.270488 0.949219
0.454799 0.3409 0.953125
0.669349 0.853185 0.957031
0.297882 0.334064 0.960938
0.254086 0.651888 0.964844
0.0418729 0.939692 0.96875
0.627917 0.765304 0.972656
0.244219 0.704728 0.976562
0.299091 0.779635 0.980469
0.765586 0.943701 0.984375
0.432006 0.711673 0.988281
0.559455 0.0890285 0.992188
0.169798 0.862929 0.996094
161 3
0.624319 0.165774 0
0.437908 0.884876 0.00390625
0.0311733 0.630476 0.0078125
0.998092 0.743314 0.0117188
0.673679 0.59575 0.015625
0.166291 0.189194 0.0195312
0.299641 0.521614 0.0234375
0.90896 0.0234715 0.0273438
0.88146 0.251119 0.03125
0.186494 0.964694 0.0351562
0.733472 0.888444 0.0390625
0.484207 0.358094 0.0429688
0.116169 0.422129 0.046875
0.851621 0.464855 0.0507812
0.541393 0.742513 0.0546875
0.393966 0.0399136 0.0585938
0.590805 0.989469 0.0625
0.994497 0.406513 0.0664062
0.351039 0.238421 0.0703125
0.290718 0.781105 0.0742188
0.727332 0.747397 0.078125
0.000529162 0.942947 0.0820312
0.865375 0.793053 0.0859375
0.885791 0.958206 0.0898438
0.69867 0.316148 0.09375
0.42512 0.651053 0.0976562
0.541766 0.548711 0.101562
0.797395 0.135157 0.105469
0.994693 0.60243 0.109375
0.312167 0.379909 0.113281
0.994073 0.145488 0.117188
0.166131 0.701036 0.121094
0.435102 0.469569 0.125
0.280493 0.100961 0.128906
0.33141 0.965795 0.132812
0.830855 0.61713 0.136719
0.487406 0.218015 0.140625
0.597812 0.864927 0.144531
0.0791412 0.306488 0.148438
0.112284 0.814488 0.152344
0.273342 0.63776 0.15625
0.614728 0.425635 0.160156
0.742926 0.0118153 0.164062
0.132182 0.56742 0.167969
0.999625 0.272037 0.171875
0.111274 0.0975715 0.175781
0.519931 0.0878289 0.179688
0.232362 0.294253 0.183594
0.72206 0.447506 0.1875
0.605264 0.280495 0.191406
0.425268 0.778601 0.195312
0.77321 0.990466 0.199219
0.867271 0.366014 0.203125
0.0504696 0.514376 0.207031
0.91625 0.675494 0.210938
0.225548 0.867402 0.214844
0.989433 0.919238 0.21875
0.692903 0.0941521 0.222656
0.437526 0.99102 0.226562
0.715255 0.213315 0.230469
0.587177 0.647836 0.234375
0.202592 0.49136 0.238281
0.0619548 0.203712 0.242188
0.795047 0.30306 0.246094
0.0904014 0.00145676 0.25
0.754182 0.538033 0.253906
0.909884 0.871018 0.257812
0.428041 0.139999 0.261719
0.93241 0.508667 0.265625
0.398601 0.552524 0.269531
0.317451 0.862054 0.273438
0.0994632 0.941034 0.277344
0.0828717 0.706441 0.28125
0.815924 0.713892 0.285156
0.640421 0.77862 0.289062
0.899852 0.156898 0.292969
0.347342 0.702069 0.296875
0.279684 0.184713 0.300781
0.993269 0.053573 0.304688
0.197535 0.0804526 0.308594
0.384304 0.327604 0.3125
0.996736 0.996376 0.316406
0.19049 0.788504 0.320312
0.67963 0.966222 0.324219
0.667233 0.685091 0.328125
0.22309 0.394352 0.332031
0.635823 0.514084 0.335938
0.508965 0.927159 0.339844
0.530893 0.440776 0.34375
0.158503 0.339999 0.347656
0.515999 0.83259 0.351562
0.750728 0.648565 0.355469
0.251557 0.714427 0.359375
0.996192 0.83607 0.363281
0.784744 0.798016 0.367188
0.781524 0.388971 0.371094
0.227425 0.570142 0.375
0.828473 0.0569049 0.378906
0.504159 0.0173666 0.382812
0.463833 0.714192 0.386719
0.41655 0.394708 0.390625
0.60876 0.0614456 0.394531
0.351262 0.139837 0.398438
0.81337 0.891183 0.402344
0.352909 0.46014 0.40625
0.806147 0.214094 0.410156
0.418109 0.214468 0.414062
0.942693 0.340723 0.417969
0.588366 0.35361 0.421875
0.515707 0.61661 0.425781
0.913977 0.598394 0.429688
0.92532 0.435251 0.433594
0.1419 0.27511 0.4375
0.54994 0.158389 0.441406
0.151919 0.878172 0.445312
0.284267 0.442492 0.449219
0.686964 0.833813 0.453125
0.355098 0.61987 0.457031
0.0660382 0.871548 0.460938
0.527906 0.299964 0.464844
0.467123 0.566156 0.46875
0.244395 0.0218078 0.472656
0.962385 0.20838 0.476562
0.266416 0.931232 0.480469
0.308693 0.290126 0.484375
0.561799 0.227862 0.488281
0.0642342 0.998403 0.492188
0.457116 0.283681 0.496094
0.855052 0.549169 0.5
0.199883 0.642766 0.503906
0.93925 0.773656 0.507812
0.116628 0.494265 0.511719
0.733967 0.150057 0.515625
0.263804 0.998932 0.519531
0.516848 0.995173 0.523438
0.223185 0.151234 0.527344
0.93821 0.104171 0.53125
0.0600979 0.371002 0.535156
0.986434 0.670864 0.539062
0.676777 0.386534 0.542969
0.0971227 0.622087 0.546875
0.637648 0.912058 0.550781
0.759171 0.0807599 0.554688
0.350946 0.807439 0.558594
0.053344 0.441705 0.5625
0.0505619 0.794799 0.566406
0.327495 0.038594 0.570312
0.606321 0.582351 0.574219
0.00695187 0.338204 0.578125
0.50087 0.496782 0.582031
0.667822 0.259585 0.585938
0.366114 0.912933 0.589844
0.985446 0.470717 0.59375
0.220785 0.226301 0.597656
0.791558 0.48658 0.601562
0.576768 0.802738 0.605469
0.0541512 0.0707012 0.609375
0.991659 0.534805 0.613281
0.602039 0.719844 0.617188
0.0492189 0.575361 0.621094
0.130299 0.756369 0.625
0.436054 0.0786869 0.628906
0.142379 0.0443866 0.632812
0.114 0.162304 0.636719
0.575758 0.482152 0.640625
0.823313 0.950633 0.644531
0.174188 0.424383 0.648438
0.575193 0.923488 0.652344
0.133303 0.994859 0.65625
0.643215 0.339107 0.660156
0.660518 0.460948 0.664062
0.673242 0.0312286 0.667969
0.489596 0.158689 0.671875
0.466543 0.422717 0.675781
0.894532 0.728811 0.679688
0.518449 0.6824 0.683594
0.8755 0.0934434 0.6875
0.856582 0.860071 0.691406
0.405295 0.832992 0.695312
0.538777 0.379618 0.699219
0.0582258 0.145227 0.703125
0.494372 0.774527 0.707031
0.120045 0.219235 0.710938
0.842299 0.00256139 0.714844
0.7426 0.279611 0.71875
0.940049 0.937551 0.722656
0.698585 0.509075 0.726562
0.146535 0.648125 0.730469
0.860813 0.303168 0.734375
0.290167 0.584553 0.738281
0.398116 0.728258 0.742188
0.623642 0.221946 0.746094
0.373584 0.999518 0.75
0.939521 0.273346 0.753906
0.681249 0.167958 0.757812
0.586448 0.118414 0.761719
0.729987 0.360552 0.765625
0.801141 0.570422 0.769531
0.863875 0.19399 0.773438
0.240418 0.804831 0.777344
0.166805 0.129874 0.78125
0.642912 0.113981 0.785156
0.938409 0.996435 0.789062
0.753149 0.940207 0.792969
0.761648 0.704825 0.796875
0.267179 0.338251 0.800781
0.351182 0.519185 0.804688
0.861419 0.669892 0.808594
0.364854 0.38991 0.8125
0.40405 0.266281 0.816406
0.735724 0.585842 0.820312
0.996206 0.333341 0.824219
0.295869 0.238119 0.828125
0.380218 0.0904301 0.832031
0.174511 0.534831 0.835938
0.558104 0.0363696 0.839844
0.827487 0.416677 0.84375
0.916767 0.82045 0.847656
0.399221 0.955511 0.851562
0.54559 0.879749 0.855469
0.374974 0.186446 0.859375
0.732795 0.799179 0.863281
0.461571 0.817539 0.867188
0.427144 0.598137 0.871094
0.435174 0.330372 0.875
0.050066 0.930921 0.878906
0.209079 0.340338 0.882812
0.78285 0.849711 0.886719
0.826824 0.261688 0.890625
0.252119 0.494234 0.894531
0.0796816 0.253208 0.898438
0.698423 0.641289 0.902344
0.495294 0.87763 0.90625
0.339805 0.750257 0.910156
0.114161 0.369729 0.914062
0.457324 0.947472 0.917969
0.231092 0.447022 0.921875
0.944903 0.72127 0.925781
0.0337616 0.694551 0.929688
0.688132 0.91557 0.933594
0.955975 0.56965 0.9375
0.343564 0.568882 0.941406
0.876137 0.420502 0.945312
0.800957 0.664452 0.949219
0.0161326 0.100391 0.953125
0.438943 0.523383 0.957031
0.295062 0.688373 0.960938
0.954595 0.630157 0.964844
0.827468 0.999541 0.96875
0.169729 0.604668 0.972656
0.18598 0.0166467 0.976562
0.881624 0.505059 0.980469
0.716957 0.689519 0.984375
0.641104 0.997912 0.988281
0.721272 0.996759 0.992188
0.190089 0.913787 0.996094
197 269
0.740929 0.496165 0
0.326762 0.0810374 0.00390625
0.945491 0.884058 0.0078125
0.346351 0.878398 0.0117188
0.0668526 0.590515 0.015625
0.041952 0.182482 0.0195312
0.814405 0.14116 0.0234375
0.691684 0.809364 0.0273438
0.456134 0.653205 0.03125
0.569419 0.195648 0.0351562
0.96305 0.433072 0.0390625
0.194056 0.744936 0.0429688
0.256375 0.444978 0.046875
0.567117 0.377525 0.0507812
0.891567 0.65807 0.0546875
0.734567 0.321275 0.0585938
0.997236 0.199956 0.0625
0.221775 0.246168 0.0664062
0.663115 0.961198 0.0703125
0.399222 0.261156 0.0742188
0.15625 0.104481 0.078125
0.163889 0.895183 0.0820312
0.523023 0.873003 0.0859375
0.426466 0.449519 0.0898438
0.85101 0.783837 0.09375
0.628473 0.628884 0.0976562
0.838453 0.00206184 0.101562
0.32725 0.583531 0.105469
0.082167 0.305259 0.109375
0.794817 0.977919 0.113281
0.513514 0.0535909 0.117188
0.821608 0.396547 0.121094
0.860215 0.537094 0.125
0.863752 0.260787 0.128906
0.129326 0.458851 0.132812
0.971698 0.562843 0.136719
0.0194298 0.0283938 0.140625
0.947728 0.0765512 0.144531
0.435328 0.991206 0.148438
0.0609292 0.735362 0.152344
0.0372369 0.963702 0.15625
0.76229 0.635915 0.160156
0.565484 0.745135 0.164062
0.988719 0.76204 0.167969
0.194564 0.559223 0.171875
0.675984 0.101085 0.175781
0.220948 0.00727491 0.179688
0.532009 0.52899 0.183594
0.326699 0.759617 0.1875
0.357103 0.363173 0.191406
0.409949 0.149044 0.195312
0.546669 0.99621 0.199219
0.280395 0.978908 0.203125
0.0503186 0.858581 0.207031
0.455716 0.755406 0.210938
0.303156 0.182936 0.214844
0.692091 0.220484 0.21875
0.18885 0.373446 0.222656
0.976672 0.300986 0.226562
0.633765 0.527116 0.230469
0.650789 0.433965 0.234375
0.943785 0.997121 0.238281
0.505978 0.278557 0.242188
0.827609 0.879683 0.246094
0.607811 0.844443 0.25
0.413648 0.542688 0.253906
0.263145 0.688648 0.257812
0.765895 0.068407 0.261719
0.142904 0.990075 0.265625
0.90927 0.363173 0.269531
0.762805 0.743324 0.273438
0.130443 0.676335 0.277344
0.638094 0.310055 0.28125
0.894436 0.16979 0.285156
0.245517 0.875308 0.289062
0.996213 0.656061 0.292969
0.125686 0.796548 0.296875
0.0529026 0.506965 0.300781
0.0570124 0.390594 0.304688
0.435421 0.899391 0.308594
0.440717 0.354739 0.3125
0.729705 0.897778 0.316406
0.617311 0.0351958 0.320312
0.132785 0.207056 0.324219
0.364789 0.673253 0.328125
0.271433 0.352829 0.332031
0.784671 0.223946 0.335938
0.331943 0.483807 0.339844
0.655719 0.728034 0.34375
0.73161 0.417927 0.347656
0.246503 0.10427 0.351562
0.478088 0.194435 0.355469
0.819495 0.475032 0.359375
0.539921 0.451329 0.363281
0.875347 0.948891 0.367188
0.387959 0.803868 0.371094
0.560666 0.668884 0.375
0.705105 0.574895 0.378906
0.763967 0.815661 0.382812
0.0769782 0.0826416 0.386719
0.325044 0.28745 0.390625
0.262944 0.798349 0.394531
0.368 0.0195643 0.398438
0.579495 0.11807 0.402344
0.51774 0.606658 0.40625
0.428967 0.0716582 0.410156
0.922582 0.810687 0.414062
0.374982 0.952703 0.417969
0.886423 0.441913 0.421875
0.73093 0.151008 0.425781
0.876376 0.0836814 0.429688
0.821857 0.696902 0.433594
0.157216 0.287104 0.4375
0.59719 0.929691 0.441406
0.258427 0.518113 0.445312
0.194528 0.639311 0.449219
0.824812 0.32346 0.453125
0.802127 0.57871 0.457031
0.491531 0.121947 0.460938
0.20632 0.171972 0.464844
0.92825 0.72179 0.46875
0.999239 0.83558 0.472656
0.715521 0.0145694 0.476562
0.12992 0.564853 0.480469
0.907948 0.592864 0.484375
0.506372 0.803894 0.488281
0.497497 0.938854 0.492188
0.947119 0.502294 0.496094
0.999346 0.947939 0.5
0.69785 0.660274 0.503906
0.211225 0.996769 0.507812
0.197732 0.819137 0.511719
0.62882 0.231602 0.515625
0.0417783 0.248768 0.519531
0.0107147 0.104971 0.523438
0.64903 0.160775 0.527344
0.253606 0.58946 0.53125
0.508574 0.719412 0.535156
0.992025 0.129039 0.539062
0.482039 0.407452 0.542969
0.0980298 0.144096 0.546875
0.915018 0.295257 0.550781
0.0955548 0.923964 0.554688
0.998007 0.359253 0.558594
0.482469 0.475572 0.5625
0.0254385 0.448147 0.566406
0.446815 0.837475 0.570312
0.359992 0.428417 0.574219
0.584245 0.279188 0.578125
0.193599 0.447882 0.582031
0.687382 0.374267 0.585938
0.366954 0.21029 0.589844
0.586177 0.571998 0.59375
0.938341 0.226493 0.597656
0.388009 0.608047 0.601562
0.119512 0.374763 0.605469
0.628512 0.377509 0.609375
0.606183 0.997493 0.613281
0.0636912 0.658115 0.617188
0.462419 0.582656 0.621094
0.224031 0.934126 0.625
0.313278 0.833313 0.628906
0.225873 0.312907 0.632812
0.0932434 0.0253859 0.636719
0.508606 0.348418 0.640625
0.292577 0.916635 0.644531
0.275557 0.0439239 0.648438
0.825828 0.634432 0.652344
0.738331 0.96892 0.65625
0.352706 0.156608 0.660156
0.666096 0.900376 0.664062
0.415864 0.701658 0.667969
0.312166 0.645431 0.671875
0.114865 0.736996 0.675781
0.995052 0.0333688 0.679688
0.310585 0.401126 0.683594
0.781812 0.283283 0.6875
0.198707 0.0570634 0.691406
0.887808 0.863039 0.695312
0.633274 0.782811 0.699219
0.447254 0.297286 0.703125
0.728161 0.266653 0.707031
0.841339 0.192229 0.710938
0.605624 0.463855 0.714844
0.681868 0.49002 0.71875
0.26872 0.743239 0.722656
0.12337 0.858251 0.726562
0.268692 0.275792 0.730469
0.361118 0.535387 0.734375
0.0579932 0.796876 0.738281
0.110709 0.256717 0.742188
0.169859 0.505263 0.746094
0.765049 0.373007 0.75
0.117419 0.510918 0.753906
0.942834 0.634905 0.757812
0.754039 0.551927 0.761719
0.897018 0.0296234 0.765625
0.708342 0.757133 0.769531
0.869118 0.722264 0.773438
0.524253 0.228805 0.777344
0.393817 0.317094 0.78125
0.845254 0.992132 0.785156
0.488518 0.00387348 0.789062
0.554912 0.828769 0.792969
0.613229 0.688466 0.796875
0.77747 0.926027 0.800781
0.00233926 0.893707 0.804688
0.41064 0.398225 0.808594
0.0830984 0.997385 0.8125
0.448477 0.236891 0.816406
0.814766 0.0487816 0.820312
0.646953 0.577215 0.824219
0.178461 0.694378 0.828125
0.730362 0.703747 0.832031
0.0293418 0.307218 0.835938
0.383032 0.101454 0.839844
0.507352 0.660011 0.84375
0.918959 0.120603 0.847656
0.566951 0.0497212 0.851562
0.00428612 0.70936 0.855469
0.14241 0.622694 0.859375
0.140118 0.0548555 0.863281
0.257261 0.159709 0.867188
0.373353 0.737404 0.871094
0.976712 0.703792 0.875
0.38274 0.475248 0.878906
0.948995 0.170682 0.882812
0.949732 0.941702 0.886719
0.320828 0.229844 0.890625
0.490315 0.999851 0.894531
0.831882 0.830039 0.898438
0.0183289 0.603929 0.902344
0.308865 0.534755 0.90625
0.0832346 0.442258 0.910156
0.664754 0.0289145 0.914062
0.769971 0.867407 0.917969
0.997229 0.476145 0.921875
0.39315 0.85493 0.925781
0.347417 0.998057 0.929688
0.0237315 0.553862 0.933594
0.545592 0.932106 0.9375
0.31916 0.701704 0.941406
0.630608 0.111737 0.945312
0.690049 0.298991 0.949219
0.584172 0.330003 0.953125
0.775666 0.445909 0.957031
0.983653 0.251797 0.960938
0.854545 0.58862 0.964844
0.829088 0.931277 0.96875
0.516951 0.163249 0.972656
0.233882 0.396256 0.976562
0.577318 0.621477 0.980469
0.269125 0.222689 0.984375
0.87376 0.490961 0.988281
0.143272 0.94022 0.992188
0.303437 0.131952 0.996094
218 280
0.0235498 0.505001 0
0.246925 0.178194 0.00390625
0.71538 0.77749 0.0078125
0.178398 0.973753 0.0117188
0.366963 0.4746 0.015625
0.81968 0.26817 0.0195312
0.555906 0.0298761 0.0234375
0.611788 0.530993 0.0273438
0.383103 0.758713 0.03125
0.989652 0.833346 0.0351562
0.805678 0.0388221 0.0390625
0.941423 0.539901 0.0429688
0.720384 0.98889 0.046875
0.562773 0.320638 0.0507812
0.409176 0.977906 0.0546875
0.192068 0.754557 0.0585938
0.0391007 0.168405 0.0625
0.974294 0.186812 0.0664062
0.183266 0.354999 0.0703125
0.589904 0.885754 0.0742188
0.545238 0.687721 0.078125
0.779358 0.603978 0.0820312
0.00437856 0.0064828 0.0859375
0.421072 0.225859 0.0898438
0.234552 0.586307 0.09375
0.0557217 0.692004 0.0976562
0.992673 0.359826 0.101562
0.888329 0.96298 0.105469
0.891007 0.730837 0.109375
0.804931 0.41952 0.113281
0.670526 0.127832 0.117188
0.367656 0.626788 0.121094
0.263895 0.876374 0.125
0.4832 0.531348 0.128906
0.692083 0.240356 0.132812
0.452921 0.859779 0.136719
0.986169 0.651558 0.140625
0.323168 0.319609 0.144531
0.143934 0.0905126 0.148438
0.0242562 0.982187 0.152344
0.678212 0.387726 0.15625
0.173205 0.485738 0.160156
0.994044 0.0324637 0.164062
0.527532 0.993868 0.167969
0.432479 0.101903 0.171875
0.580162 0.189881 0.175781
0.824054 0.859033 0.179688
0.445847 0.350352 0.183594
0.098406 0.850386 0.1875
0.992513 0.985167 0.191406
0.13929 0.247644 0.195312
0.27739 0.0417126 0.199219
0.873516 0.113316 0.203125
0.916967 0.294445 0.207031
0.296965 0.987757 0.210938
0.697539 0.491696 0.214844
0.270371 0.451665 0.21875
0.653466 0.69227 0.222656
0.783389 0.708758 0.226562
0.606182 0.785905 0.230469
0.0916207 0.584187 0.234375
0.531107 0.421717 0.238281
0.150861 0.661198 0.242188
0.0821232 0.402069 0.246094
0.915012 0.424705 0.25
0.328508 0.127724 0.253906
0.283853 0.704589 0.257812
0.0475508 0.275027 0.261719
0.617981 0.977436 0.265625
0.505574 0.24937 0.269531
0.359383 0.876185 0.273438
0.784788 0.14055 0.277344
0.715451 0.880335 0.28125
0.839132 0.528747 0.285156
0.854997 0.351453 0.289062
0.478105 0.756431 0.292969
0.183131 0.844767 0.296875
0.643887 0.31072 0.300781
0.767968 0.33844 0.304688
0.891839 0.626695 0.308594
0.920202 0.882857 0.3125
0.987274 0.742105 0.316406
0.6758 0.599859 0.320312
0.451287 0.639124 0.324219
0.551026 0.597388 0.328125
0.312563 0.533682 0.332031
0.541192 0.114691 0.335938
0.102393 0.943456 0.339844
0.448677 0.455456 0.34375
0.241988 0.292579 0.347656
0.732267 0.0742445 0.351562
0.800899 0.971266 0.355469
0.33991 0.219982 0.359375
0.615361 0.439995 0.363281
0.313354 0.808946 0.367188
0.867249 0.191772 0.371094
0.154753 0.174784 0.375
0.106074 0.513203 0.378906
0.480529 0.173824 0.382812
0.110514 0.753585 0.386719
0.0502602 0.0893098 0.390625
0.523491 0.820407 0.394531
0.774155 0.493108 0.398438
0.104752 0.0197342 0.402344
0.342747 0.405837 0.40625
0.630956 0.0505214 0.410156
0.989764 0.465537 0.414062
0.36964 0.0436745 0.417969
0.721723 0.658019 0.421875
0.95594 0.111043 0.425781
0.799952 0.784937 0.429688
0.546098 0.49024 0.433594
0.907604 0.0412617 0.4375
0.402958 0.560164 0.441406
0.041046 0.898719 0.445312
0.658828 0.92096 0.449219
0.771825 0.216045 0.453125
0.917131 0.803605 0.457031
0.472731 0.940112 0.460938
0.613038 0.251556 0.464844
0.253733 0.364054 0.46875
0.297518 0.623628 0.472656
0.394387 0.301696 0.476562
0.209213 0.0400198 0.480469
0.9882 0.900702 0.484375
0.467001 0.0287787 0.488281
0.163691 0.560792 0.492188
0.089023 0.336045 0.496094
0.0180521 0.579855 0.5
0.894915 0.490936 0.503906
0.988021 0.259017 0.507812
0.843105 0.667146 0.511719
0.242636 0.812798 0.515625
0.729097 0.560237 0.519531
0.352261 0.695112 0.523438
0.350714 0.944972 0.527344
0.228511 0.670586 0.53125
0.0448262 0.799725 0.535156
0.211907 0.4202 0.539062
0.738024 0.433472 0.542969
0.919135 0.358924 0.546875
0.200845 0.12674 0.550781
0.238609 0.512411 0.554688
0.705098 0.329806 0.558594
0.098773 0.138581 0.5625
0.722616 0.180625 0.566406
0.609924 0.370498 0.570312
0.60796 0.640867 0.574219
0.248128 0.943257 0.578125
0.531822 0.9149 0.582031
0.749791 0.277398 0.585938
0.6582 0.838379 0.589844
0.179629 0.909815 0.59375
0.412371 0.400125 0.597656
0.401496 0.163761 0.601562
0.14857 0.428638 0.605469
0.788353 0.90536 0.609375
0.754755 0.826376 0.613281
0.988722 0.572435 0.617188
0.286651 0.251318 0.621094
0.558071 0.748299 0.625
0.266425 0.103405 0.628906
0.431294 0.715828 0.632812
0.850728 0.918233 0.636719
0.642317 0.196888 0.640625
0.927394 0.683841 0.644531
0.201924 0.244805 0.648438
0.603708 0.121638 0.652344
0.841061 0.594308 0.65625
0.851402 0.807219 0.660156
0.145785 0.305921 0.664062
0.238737 0.998871 0.667969
0.411725 0.506583 0.671875
0.496523 0.312153 0.675781
0.0875 0.209277 0.679688
0.727018 0.721056 0.683594
0.418385 0.918726 0.6875
0.889396 0.564822 0.691406
0.413057 0.81419 0.695312
0.933235 0.225199 0.699219
0.0190602 0.415594 0.703125
0.0544427 0.631847 0.707031
0.490089 0.596432 0.710938
0.150777 0.797416 0.714844
0.487141 0.694055 0.71875
0.834643 0.733467 0.722656
0.942347 0.934059 0.726562
0.6629 0.755743 0.730469
0.500949 0.368501 0.734375
0.691735 0.0372725 0.738281
0.259809 0.756893 0.742188
0.854329 0.447446 0.746094
0.108015 0.999194 0.75
0.322137 0.749081 0.753906
0.0784916 0.461633 0.757812
0.445441 0.275632 0.761719
0.916133 0.159777 0.765625
